kepoi_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg
K01793.01,CANDIDATE,3.261759866,8.01,1262.0,599.54,6131.0,4.497
K01797.01,CONFIRMED,16.78175788,2.25,545.0,20.82,4925.0,4.588
K01866.01,CONFIRMED,105.3035093,3.18,351.0,3.58,5534.0,4.515
K01867.01,CONFIRMED,2.549562652,1.11,682.0,50.9,3716.0,4.74
K01867.02,CONFIRMED,13.96950181,2.04,387.0,5.29,3716.0,4.74
K01867.03,CONFIRMED,5.21230171,1.04,537.0,19.7,3716.0,4.74
K01868.01,CONFIRMED,17.76076524,1.93,368.0,4.34,3826.0,4.744
K01931.02,CONFIRMED,10.55840479,1.41,796.0,94.94,5353.0,4.358
K00210.01,CANDIDATE,20.92735802,17.36,735.0,69.08,6126.0,4.358
K01931.03,CONFIRMED,6.98800953,1.39,914.0,164.86,5353.0,4.358
K01932.01,CONFIRMED,22.8245144,3.36,946.0,189.46,6642.0,4.057
K01933.01,CONFIRMED,49.1011093,3.28,498.0,14.57,5393.0,4.299
K02011.01,CONFIRMED,7.05675145,1.68,1196.0,483.95,6388.0,4.244
K02012.01,CONFIRMED,34.8536903,2.4,522.0,17.62,5818.0,4.554
K02013.01,CONFIRMED,2.41434868,0.97,953.0,195.08,4507.0,4.573
K02016.01,CONFIRMED,4.30656389,1.95,1177.0,453.2,6108.0,4.466
K01800.01,CONFIRMED,7.794302043,16.51,882.0,142.82,5494.0,4.405
K01801.01,CONFIRMED,14.5324483,3.11,664.0,46.06,5345.0,4.473
K01802.01,CONFIRMED,5.248667607,2.84,1056.0,293.42,5807.0,4.437
K01870.01,CONFIRMED,7.96431492,2.44,805.0,99.42,5185.0,4.44
K01871.01,CANDIDATE,92.7297248,2.81,276.0,1.38,4580.0,4.641
K00203.01,CONFIRMED,1.485710994,14.48,1562.0,1404.81,5624.0,4.432
K01872.01,CANDIDATE,30.5231459,11.26,506.0,15.46,5518.0,4.585
K01873.01,CONFIRMED,71.3116598,4.94,475.0,12.01,6194.0,4.445
K01934.01,CANDIDATE,28.78270955,2.11,443.0,9.09,4774.0,4.58
K01937.01,CONFIRMED,1.411230023,1.71,1164.0,436.04,4575.0,4.564
K01938.01,CONFIRMED,96.9151707,2.37,325.0,2.64,5162.0,4.559
K01939.01,CONFIRMED,13.47472742,1.96,634.0,38.21,5395.0,4.615
K02017.01,CONFIRMED,2.29503515,1.18,1304.0,681.51,5637.0,4.482
K02018.01,CONFIRMED,27.495634,2.11,590.0,28.66,5657.0,4.401
K02019.01,CONFIRMED,14.08826442,2.66,724.0,64.97,5853.0,4.529
K00217.01,CONFIRMED,3.905081685,12.78,1046.0,282.59,5543.0,4.54
K02020.01,CONFIRMED,110.9643706,2.11,239.0,0.77,4441.0,4.695
K01803.01,CANDIDATE,4.539297295,2.34,830.0,112.09,4914.0,4.61
K01805.01,CONFIRMED,6.94135824,2.96,876.0,139.05,5527.0,4.491
K00197.01,CONFIRMED,17.27629668,7.31,538.0,19.88,4941.0,4.599
K01805.02,CONFIRMED,31.7821117,2.08,528.0,18.32,5527.0,4.491
K01805.03,CONFIRMED,4.36273233,1.76,1023.0,258.7,5527.0,4.491
K01874.01,CONFIRMED,18.6848377,1.93,402.0,6.16,4156.0,4.712
K01874.02,CONFIRMED,7.41634701,1.24,547.0,21.1,4156.0,4.712
K01875.01,CONFIRMED,9.91724268,2.85,903.0,157.41,5539.0,4.244
K01876.01,CONFIRMED,82.5341188,2.45,260.0,1.08,4316.0,4.678
K01877.01,CONFIRMED,20.16037858,1.75,510.0,16.03,4975.0,4.614
K01940.01,CONFIRMED,10.99470891,1.71,512.0,16.24,4302.0,4.661
K00211.01,CANDIDATE,124.0358994,11.13,413.0,6.88,5822.0,4.244
K01942.01,CANDIDATE,10.84969477,2.67,676.0,49.3,5251.0,4.592
K01944.01,CANDIDATE,12.18420006,2.59,819.0,106.52,5771.0,4.374
K02021.01,CONFIRMED,3.76417012,1.7,908.0,160.99,5063.0,4.617
K02022.01,CONFIRMED,5.92972237,1.92,972.0,210.95,5741.0,4.492
K02022.02,CONFIRMED,12.2476121,1.9,763.0,80.29,5741.0,4.492
K02023.01,CANDIDATE,13.59051547,2.4,724.0,64.8,5442.0,4.409
K02024.01,CONFIRMED,46.8776724,2.62,484.0,13.01,5504.0,4.418
K01808.01,CANDIDATE,89.1935737,3.81,483.0,12.83,6071.0,4.239
K01809.01,CONFIRMED,13.09390911,2.2,752.0,75.58,5772.0,4.487
K01809.02,CONFIRMED,4.915385452,1.46,1042.0,279.43,5772.0,4.487
K01813.01,CONFIRMED,9.76785911,2.54,749.0,74.48,5371.0,4.513
K01878.01,CANDIDATE,40.80957343,3.44,623.0,35.68,6183.0,4.301
K01879.01,CONFIRMED,22.08551599,3.34,352.0,3.63,3828.0,4.712
K01880.01,CONFIRMED,1.151166776,1.28,957.0,199.25,3951.0,4.73
K00204.01,CONFIRMED,3.246732048,12.4,1459.0,1072.7,5763.0,4.15
K01945.01,CONFIRMED,62.1385979,5.14,524.0,17.88,5123.0,3.992
K01945.02,CANDIDATE,17.1181036,1.22,654.0,43.25,5576.0,4.515
K01946.01,CANDIDATE,8.29482811,2.76,876.0,139.38,5773.0,4.478
K02025.01,CONFIRMED,17.84850835,3.29,888.0,146.82,6188.0,4.152
K02025.02,CONFIRMED,26.1363443,2.8,782.0,88.29,6188.0,4.152
K02025.03,CONFIRMED,11.1895709,1.81,1037.0,273.37,6188.0,4.152
K02026.01,CONFIRMED,2.757977384,1.69,1332.0,744.97,5919.0,4.435
K01814.01,CONFIRMED,14.80075082,17.38,1912.0,3158.09,6327.0,3.092
K01815.01,CONFIRMED,3.126861192,5.12,1391.0,886.72,4854.0,3.939
K01816.01,CANDIDATE,10.24061136,3.9,656.0,43.85,5227.0,4.623
K01818.01,CONFIRMED,16.87725775,2.54,642.0,40.09,5497.0,4.512
K01819.01,CONFIRMED,12.05705659,1.96,689.0,53.26,5365.0,4.537
K01881.01,CONFIRMED,28.26727385,2.93,517.0,16.84,5132.0,4.457
K01882.01,CONFIRMED,3.770590654,2.13,1272.0,619.65,5714.0,4.274
K01883.01,CONFIRMED,2.7073064,1.36,1709.0,2012.12,6045.0,4.069
K01884.01,CANDIDATE,23.11707222,4.37,548.0,21.26,5275.0,4.505
K01884.02,CANDIDATE,4.77502117,1.73,926.0,174.23,5275.0,4.505
K01950.01,CONFIRMED,66.4159789,3.44,376.0,4.71,5383.0,4.603
K01952.01,CONFIRMED,8.0103929,1.88,940.0,184.38,5616.0,4.327
K00212.01,CANDIDATE,5.69590202,6.61,1043.0,279.61,6106.0,4.497
K01952.02,CONFIRMED,27.6666375,2.04,622.0,35.27,5616.0,4.327
K01952.03,CONFIRMED,5.19559398,1.18,1085.0,327.78,5616.0,4.327
K02028.01,CONFIRMED,57.2488518,3.19,431.0,8.17,5642.0,4.542
K02028.02,CONFIRMED,37.0551726,3.19,498.0,14.59,5642.0,4.542
K02029.01,CONFIRMED,16.33269981,1.61,591.0,28.76,5208.0,4.563
K02029.02,CONFIRMED,10.05550267,0.92,694.0,54.96,5208.0,4.563
K02031.01,CONFIRMED,9.30413878,1.67,583.0,27.35,4458.0,4.611
K01820.01,CONFIRMED,4.33722007,1.63,996.0,231.86,5390.0,4.499
K01820.02,CONFIRMED,1.653889476,0.97,1373.0,838.03,5390.0,4.499
K01822.01,CONFIRMED,150.8783198,4.37,423.0,7.56,5504.0,3.999
K01824.01,CONFIRMED,3.553831111,1.62,1292.0,658.37,6015.0,4.37
K01824.02,CONFIRMED,1.6783263,1.57,1659.0,1797.15,6015.0,4.37
K01885.01,CONFIRMED,5.65378163,1.82,1020.0,256.14,5988.0,4.507
K01886.01,CONFIRMED,5.99185827,2.75,1355.0,796.76,6157.0,4.049
K01888.01,CONFIRMED,120.0183551,4.54,473.0,11.84,6469.0,4.253
K01889.01,CONFIRMED,14.30517579,3.05,693.0,54.59,5741.0,4.555
K01889.02,CONFIRMED,9.18189122,2.17,804.0,98.61,5741.0,4.555
K02248.04,CANDIDATE,2.64622742,0.99,1082.0,324.38,5167.0,4.555
K02250.01,CANDIDATE,2.935362067,3.15,1022.0,258.48,4922.0,4.505
K02252.01,CONFIRMED,13.53953595,2.32,1079.0,320.19,6109.0,3.985
K02253.01,CONFIRMED,22.7082375,1.72,677.0,49.67,6170.0,4.472
K02255.01,CONFIRMED,7.97033985,1.81,839.0,116.77,5774.0,4.567
K02337.01,CONFIRMED,8.49640437,2.14,702.0,57.43,5093.0,4.586
K02338.01,CONFIRMED,66.1843646,2.72,436.0,8.57,5640.0,4.447
K02339.01,CONFIRMED,2.032318856,1.12,1011.0,247.21,4670.0,4.635
K00239.02,CANDIDATE,3.62275506,1.62,1304.0,683.84,5794.0,4.282
K02101.01,CONFIRMED,2.892216772,1.31,794.0,93.66,4229.0,4.655
K02102.01,CONFIRMED,187.746606,2.95,267.0,1.2,5303.0,4.55
K02103.01,CONFIRMED,2.543063763,1.26,1319.0,716.3,5579.0,4.389
K00223.01,CONFIRMED,3.177414601,2.65,997.0,233.26,5303.0,4.63
K02104.01,CONFIRMED,2.168451063,2.41,1558.0,1389.18,6153.0,4.382
K02173.01,CONFIRMED,37.8154157,1.21,401.0,6.09,4856.0,4.624
K02173.02,CONFIRMED,53.5783052,1.16,357.0,3.82,4856.0,4.624
K02174.01,CANDIDATE,6.69332825,2.44,609.0,32.54,4245.0,4.641
K02174.02,CANDIDATE,33.1362861,2.05,357.0,3.86,4245.0,4.641
K02174.03,CANDIDATE,7.72513619,1.71,581.0,26.91,4245.0,4.641
K02256.01,CONFIRMED,10.71253475,2.02,485.0,13.09,4175.0,4.715
K02257.01,CONFIRMED,32.5635249,2.05,490.0,13.63,5225.0,4.505
K02259.01,CANDIDATE,12.19140405,2.46,763.0,80.01,5516.0,4.399
K02260.01,CONFIRMED,6.11784972,1.05,1211.0,509.24,6226.0,4.247
K02261.01,CONFIRMED,3.97599629,1.11,936.0,181.47,5143.0,4.561
K02340.01,CONFIRMED,7.68478504,1.47,830.0,112.06,5344.0,4.469
K02342.01,CONFIRMED,15.0447098,1.51,931.0,177.24,5798.0,4.025
K02343.01,CANDIDATE,29.0726293,2.32,614.0,33.69,5799.0,4.37
K02344.01,CONFIRMED,1.118547814,0.98,1174.0,447.97,4496.0,4.65
K02105.01,CONFIRMED,6.42199919,1.25,1000.0,236.21,5985.0,4.468
K02106.01,CONFIRMED,9.75374033,1.87,813.0,103.3,5806.0,4.528
K02107.01,CONFIRMED,81.3153052,2.55,393.0,5.64,5325.0,4.39
K02108.01,CONFIRMED,51.3283527,3.06,546.0,21.06,6119.0,4.353
K02109.01,CONFIRMED,19.7919389,2.58,736.0,69.48,6285.0,4.441
K02175.01,CONFIRMED,26.8475962,3.2,800.0,96.89,5508.0,3.897
K02177.01,CONFIRMED,62.8917493,2.5,384.0,5.13,5052.0,4.48
K02179.01,CONFIRMED,14.87149773,1.59,391.0,5.51,3825.0,4.749
K02179.02,CONFIRMED,2.732767897,1.42,687.0,52.68,3825.0,4.749
K00234.01,CONFIRMED,9.61375316,3.27,931.0,177.26,5997.0,4.364
K02261.02,CANDIDATE,6.6254781,0.9,828.0,111.18,5211.0,4.5
K02263.01,CANDIDATE,29.9685917,1.91,644.0,40.76,6249.0,4.428
K02264.01,CONFIRMED,33.2407985,1.51,486.0,13.17,5382.0,4.571
K02345.01,CONFIRMED,15.18727049,1.94,789.0,91.56,6136.0,4.414
K02346.01,CONFIRMED,28.6853212,2.69,547.0,21.09,5726.0,4.559
K02347.01,CONFIRMED,0.588001053,0.99,1188.0,473.45,3814.0,4.687
K02348.01,CONFIRMED,85.7357202,2.94,448.0,9.54,6096.0,4.397
K02350.01,CONFIRMED,1.078389713,1.98,1667.0,1817.38,5325.0,4.384
K02110.01,CONFIRMED,5.03728033,1.55,1321.0,720.22,6387.0,4.271
K02111.01,CONFIRMED,3.289726319,1.37,1116.0,367.18,5463.0,4.492
K02111.02,CONFIRMED,7.18644594,2.19,860.0,129.48,5463.0,4.492
K02113.01,CONFIRMED,15.94248453,2.62,616.0,34.06,5376.0,4.576
K00223.02,CONFIRMED,41.0081117,2.64,425.0,7.72,5303.0,4.63
K02180.01,CONFIRMED,11.55562042,2.11,703.0,57.75,5420.0,4.555
K02181.01,CANDIDATE,12.2885046,3.22,913.0,164.61,5109.0,3.96
K02182.01,CONFIRMED,17.13263125,2.31,611.0,32.91,5477.0,4.578
K02183.01,CONFIRMED,19.0231361,2.04,647.0,41.5,5569.0,4.459
K02183.02,CONFIRMED,4.57948235,1.35,1040.0,276.82,5569.0,4.459
K02266.01,CONFIRMED,1.003931703,1.6,1419.0,962.58,4949.0,4.552
K02271.01,CONFIRMED,55.8224775,2.13,379.0,4.85,5162.0,4.611
K02272.01,CANDIDATE,1.34145255,1.31,3015.0,19568.74,7495.0,3.926
K02273.01,CONFIRMED,6.11010439,0.93,1125.0,378.84,6213.0,4.387
K00240.01,CONFIRMED,4.286866229,4.14,1217.0,517.66,6228.0,4.441
K02351.01,CANDIDATE,10.27380957,1.68,799.0,96.27,5806.0,4.528
K02352.01,CONFIRMED,13.39155154,1.58,1180.0,459.23,6197.0,3.837
K02352.02,CONFIRMED,5.62904396,1.39,1576.0,1459.41,6197.0,3.837
K02352.03,CANDIDATE,8.2562857,1.49,1387.0,874.56,6197.0,3.837
K02113.02,CONFIRMED,12.33087921,2.34,671.0,47.99,5376.0,4.576
K02114.01,CONFIRMED,4.421566535,2.19,729.0,66.94,4299.0,4.604
K02115.01,CONFIRMED,15.72585941,2.69,602.0,31.13,5332.0,4.597
K02116.01,CONFIRMED,1.252753881,2.44,2199.0,5545.35,5907.0,4.041
K02117.01,CANDIDATE,13.36019864,1.84,520.0,17.3,4500.0,4.638
K02185.01,CONFIRMED,76.957056,2.09,451.0,9.81,5878.0,4.363
K02186.01,CANDIDATE,14.97974335,3.79,620.0,34.95,5062.0,4.481
K02188.02,CANDIDATE,6.7445683,0.86,983.0,220.68,6106.0,4.496
K02189.01,CANDIDATE,33.35859852,4.44,459.0,10.46,5009.0,4.515
K02191.01,CANDIDATE,8.84784273,1.15,479.0,12.48,3867.0,4.718
K02274.01,CONFIRMED,9.98970266,2.48,705.0,58.26,5265.0,4.58
K00235.01,CONFIRMED,5.63252508,2.04,844.0,119.75,5216.0,4.58
K02276.01,CONFIRMED,1.442592305,2.67,2700.0,12557.23,7216.0,3.983
K02278.01,CONFIRMED,14.17222858,2.39,873.0,137.33,5845.0,4.2
K02278.02,CONFIRMED,4.92031063,1.18,1242.0,562.99,5845.0,4.2
K02358.01,CANDIDATE,56.4931698,4.43,681.0,50.79,6160.0,3.976
K00241.01,CONFIRMED,13.82142084,2.2,560.0,23.15,4983.0,4.66
K02361.01,CANDIDATE,5.78387049,2.07,1051.0,288.69,6063.0,4.476
K02362.02,CONFIRMED,11.08507658,2.5,665.0,46.17,5080.0,4.538
K02119.01,CONFIRMED,0.571038347,1.65,1897.0,3069.59,5132.0,4.457
K02120.01,CONFIRMED,8.77425786,1.75,771.0,83.63,5146.0,4.445
K02121.01,CONFIRMED,4.51005082,1.74,1063.0,301.74,5362.0,4.352
K02122.01,CONFIRMED,37.6468519,5.37,787.0,90.85,5443.0,3.74
K02123.01,CANDIDATE,29.4557841,2.19,598.0,30.3,6036.0,4.491
K00232.01,CONFIRMED,12.46600444,5.65,897.0,152.76,6038.0,4.284
K02193.01,CONFIRMED,2.361724472,1.53,922.0,170.59,4478.0,4.615
K02194.01,CONFIRMED,34.7630543,1.75,554.0,22.23,5670.0,4.387
K02195.01,CONFIRMED,20.0545282,2.63,755.0,76.97,6056.0,4.332
K02200.01,CONFIRMED,3.17059731,1.69,1080.0,321.28,5431.0,4.563
K02279.01,CONFIRMED,27.0142622,2.0,677.0,49.65,5949.0,4.303
K02279.02,CONFIRMED,12.50945798,1.54,875.0,138.54,5949.0,4.303
K02280.01,CONFIRMED,26.0203329,4.53,675.0,49.09,5624.0,4.218
K02281.01,CONFIRMED,0.769854899,0.93,1650.0,1756.8,5173.0,4.55
K02282.01,CONFIRMED,6.89226333,2.13,1156.0,422.14,5862.0,4.148
K02368.01,CONFIRMED,8.07127043,1.53,856.0,126.94,5766.0,4.517
K02369.01,CONFIRMED,11.01819178,2.64,840.0,117.97,6075.0,4.486
K00241.02,CONFIRMED,30.9505927,1.51,428.0,7.91,4983.0,4.66
K02369.02,CANDIDATE,6.3143447,1.34,1012.0,247.53,6075.0,4.486
K02370.01,CANDIDATE,78.7327023,7.76,761.0,79.13,6715.0,3.754
K02124.01,CANDIDATE,42.3375799,1.45,311.0,2.21,4132.0,4.682
K02125.01,CANDIDATE,23.3593589,2.98,684.0,51.68,6244.0,4.46
K02126.01,CONFIRMED,9.69310837,2.12,609.0,32.4,4818.0,4.639
K02202.01,CONFIRMED,0.813166357,1.14,1693.0,1945.44,5237.0,4.5
K02204.01,CANDIDATE,10.86062378,2.09,1108.0,356.24,6455.0,4.125
K02205.01,CONFIRMED,24.08632177,2.78,500.0,14.78,4973.0,4.537
K02206.01,CANDIDATE,1.834277283,1.64,1459.0,1068.36,5751.0,4.458
K02285.01,CONFIRMED,37.9456138,2.79,515.0,16.61,5861.0,4.546
K02286.01,CONFIRMED,24.1738244,2.21,595.0,29.69,5468.0,4.427
K02353.01,CANDIDATE,5.186737262,2.4,860.0,129.37,5230.0,4.594
K02354.01,CANDIDATE,1.151244686,40.32,1756.0,2253.09,6086.0,4.511
K02355.01,CONFIRMED,1.217000383,1.58,1314.0,707.61,4859.0,4.545
K02356.01,CONFIRMED,13.6823798,1.43,802.0,97.74,6102.0,4.457
K02357.01,CANDIDATE,2.42088277,2.27,1616.0,1615.12,5583.0,4.077
K02129.01,CONFIRMED,8.79618433,1.77,938.0,183.26,6142.0,4.456
K02130.01,CANDIDATE,16.85592593,1.7,408.0,6.52,3967.0,4.674
K02131.01,CONFIRMED,14.36270451,2.31,918.0,167.88,6643.0,4.357
K02132.01,CONFIRMED,69.8956789,3.04,442.0,8.99,5390.0,4.303
K02133.01,CONFIRMED,6.24667547,14.93,1902.0,3095.83,4604.0,2.936
K02208.01,CONFIRMED,2.344512589,0.97,1471.0,1106.25,5821.0,4.328
K00232.02,CONFIRMED,5.766165573,2.27,1159.0,426.48,6038.0,4.284
K02209.01,CONFIRMED,18.3027235,2.72,902.0,156.71,5528.0,3.892
K02210.01,CONFIRMED,2.888904439,1.68,976.0,215.06,4895.0,4.589
K02212.01,CONFIRMED,17.14648756,3.64,811.0,102.24,5559.0,4.127
K02287.01,CONFIRMED,16.09227518,0.98,503.0,15.15,4657.0,4.641
K02288.01,CANDIDATE,38.103908,4.08,456.0,10.22,5250.0,4.522
K02289.01,CONFIRMED,62.7843981,2.28,530.0,18.7,6053.0,4.279
K02290.01,CANDIDATE,91.500873,1.82,310.0,2.18,5051.0,4.628
K02291.01,CANDIDATE,44.2993483,2.68,463.0,10.85,5316.0,4.459
K02363.01,CANDIDATE,3.13877646,0.97,1022.0,257.32,5242.0,4.556
K02364.01,CANDIDATE,5.24242029,3.86,1367.0,825.0,5383.0,3.824
K02365.01,CONFIRMED,35.9682692,2.95,674.0,48.68,5883.0,4.149
K02366.01,CONFIRMED,25.3690868,1.67,755.0,76.9,6126.0,4.224
K02367.01,CANDIDATE,6.89213244,1.35,1177.0,454.45,6164.0,4.227
K02134.01,CONFIRMED,42.3006282,2.54,558.0,22.94,5852.0,4.353
K02135.01,CONFIRMED,55.1866213,2.47,568.0,24.56,6178.0,4.269
K02137.01,CONFIRMED,14.97436238,1.28,631.0,37.53,5311.0,4.532
K02213.01,CONFIRMED,3.97076603,1.6,958.0,198.43,5178.0,4.521
K02214.01,CONFIRMED,2.352273912,1.29,1019.0,255.03,4816.0,4.608
K02216.01,CANDIDATE,23.34036251,2.21,601.0,30.94,5530.0,4.425
K02217.01,CANDIDATE,37.8034121,2.95,460.0,10.57,5329.0,4.572
K02293.01,CONFIRMED,15.03366411,1.7,669.0,47.32,5523.0,4.526
K02294.01,CANDIDATE,131.485184,3.03,400.0,6.08,5765.0,4.236
K02295.01,CANDIDATE,16.2908527,0.52,622.0,35.48,5425.0,4.549
K02296.01,CONFIRMED,106.247882,2.01,377.0,4.75,5679.0,4.435
K00237.01,CONFIRMED,8.508333104,2.6,909.0,161.66,5767.0,4.396
K02371.01,CONFIRMED,12.94123564,1.7,795.0,94.29,6119.0,4.497
K02372.01,CONFIRMED,5.349791,1.29,1156.0,422.79,6074.0,4.368
K02373.01,CANDIDATE,147.281212,2.28,353.0,3.69,5708.0,4.365
K02374.01,CONFIRMED,5.26211833,1.95,1166.0,436.61,5587.0,4.188
K02374.02,CONFIRMED,12.1628195,3.14,882.0,142.77,5587.0,4.188
K02138.01,CONFIRMED,23.5541012,2.33,1381.0,859.63,9565.0,4.088
K02140.01,CONFIRMED,41.6977582,2.26,488.0,13.45,5730.0,4.545
K02143.01,CONFIRMED,4.79029482,1.01,938.0,183.02,5412.0,4.562
K02144.01,CONFIRMED,38.6715843,2.45,502.0,15.03,5432.0,4.42
K02145.01,CONFIRMED,8.32651854,1.8,938.0,182.69,6057.0,4.45
K02218.01,CONFIRMED,5.53533152,1.75,1054.0,292.33,5588.0,4.331
K02218.02,CONFIRMED,16.7261969,1.56,729.0,66.83,5588.0,4.331
K00232.03,CONFIRMED,21.58752788,2.18,747.0,73.42,6038.0,4.284
K02219.01,CANDIDATE,3.757294695,1.23,877.0,139.89,4901.0,4.618
K02220.01,CONFIRMED,3.2828024,1.79,1467.0,1093.39,5640.0,4.087
K02297.01,CANDIDATE,4.64495172,1.38,1209.0,504.23,6047.0,4.343
K02298.01,CANDIDATE,16.6671415,0.7,469.0,11.47,4729.0,4.726
K02299.01,CANDIDATE,16.48686712,27.45,760.0,78.99,6090.0,4.447
K02300.01,CONFIRMED,2.685054445,1.46,1137.0,395.08,5266.0,4.484
K02302.01,CONFIRMED,16.8600805,1.71,765.0,80.9,6205.0,4.419
K02072.01,CONFIRMED,1.54320541,1.23,1827.0,2636.85,5866.0,4.2
K02073.01,CONFIRMED,49.5004725,2.49,402.0,6.2,4954.0,4.5
K02073.02,CONFIRMED,6.47539108,1.92,793.0,93.41,4954.0,4.5
K02073.03,CONFIRMED,16.85825609,2.51,576.0,26.05,4954.0,4.5
K02146.01,CONFIRMED,2.949029106,1.48,1027.0,263.92,4983.0,4.512
K02147.01,CONFIRMED,37.8658964,2.01,543.0,20.61,5757.0,4.431
K00226.01,CONFIRMED,8.30865307,2.42,747.0,73.53,5022.0,4.485
K02148.01,CONFIRMED,11.93205399,1.83,905.0,158.22,5711.0,4.221
K02148.02,CONFIRMED,7.54235832,1.59,1054.0,292.19,5711.0,4.221
K02220.02,CONFIRMED,5.02818253,2.03,1272.0,620.0,5640.0,4.087
K02220.03,CONFIRMED,1.897828815,1.73,1761.0,2278.95,5640.0,4.087
K02221.01,CONFIRMED,10.62788695,1.87,872.0,136.34,6082.0,4.445
K02222.01,CANDIDATE,34.135676,13.98,1526.0,1281.86,7818.0,3.365
K02223.01,CONFIRMED,1.104462494,1.6,1397.0,898.79,5002.0,4.543
K02303.01,CONFIRMED,4.89336495,1.6,1374.0,842.45,6688.0,4.304
K02304.01,CONFIRMED,11.17392077,1.64,796.0,94.84,5911.0,4.519
K02305.01,CANDIDATE,31.0325991,2.64,561.0,23.41,5841.0,4.52
K00221.02,CANDIDATE,5.89661966,1.28,1000.0,237.1,5392.0,4.314
K02074.01,CONFIRMED,33.4178173,3.13,448.0,9.56,5136.0,4.607
K02075.01,CONFIRMED,2.053341891,1.44,1737.0,2154.14,6084.0,4.204
K02076.01,CONFIRMED,56.7769831,3.21,491.0,13.74,6063.0,4.476
K02078.01,CONFIRMED,18.78429232,2.14,433.0,8.3,4243.0,4.637
K02148.03,CONFIRMED,3.61460279,1.14,1347.0,776.7,5711.0,4.221
K02149.01,CONFIRMED,13.15140223,1.87,1008.0,243.84,6154.0,4.12
K02150.01,CANDIDATE,18.5084526,29.33,683.0,51.32,5942.0,4.506
K02152.01,CONFIRMED,42.1918331,2.35,526.0,18.08,5520.0,4.339
K02224.01,CONFIRMED,3.73090026,1.48,1128.0,383.51,5709.0,4.489
K02224.02,CANDIDATE,86.130534,1.47,391.0,5.55,5830.0,4.54
K02225.01,CONFIRMED,2.787874175,2.33,1432.0,993.06,4827.0,3.942
K00232.04,CONFIRMED,37.9962369,2.39,618.0,34.55,6038.0,4.284
K02226.01,CANDIDATE,8.46354384,2.51,805.0,99.37,5427.0,4.495
K00238.01,CONFIRMED,17.23232894,2.79,817.0,105.47,6086.0,4.274
K02308.01,CONFIRMED,28.5057217,2.55,555.0,22.43,5712.0,4.534
K02309.01,CONFIRMED,53.5991459,2.49,529.0,18.54,6319.0,4.447
K02310.01,CANDIDATE,16.4581861,1.82,644.0,40.61,5475.0,4.521
K02312.01,CANDIDATE,176.331289,2.38,505.0,15.4,6146.0,3.8
K02079.01,CONFIRMED,0.693842661,0.83,2161.0,5182.78,5457.0,4.239
K02080.01,CONFIRMED,83.4887405,2.95,411.0,6.76,5910.0,4.505
K02080.02,CONFIRMED,34.0607677,2.96,554.0,22.32,5910.0,4.505
K02081.01,CANDIDATE,6.2141496,4.27,1506.0,1216.48,5295.0,3.617
K02082.01,CANDIDATE,31.5888979,2.59,682.0,51.02,5866.0,4.175
K02153.01,CONFIRMED,59.9809868,2.81,568.0,24.58,6103.0,4.202
K02153.02,CONFIRMED,25.7457957,1.73,753.0,75.97,6103.0,4.202
K02154.01,CANDIDATE,11.92979348,2.43,770.0,83.04,5831.0,4.517
K00227.01,CANDIDATE,17.65737838,2.45,350.0,3.55,3745.0,4.784
K02155.01,CONFIRMED,4.3394569,2.11,1061.0,300.07,5330.0,4.366
K02156.01,CONFIRMED,2.852348262,1.66,621.0,34.95,3731.0,4.83
K02227.01,CONFIRMED,65.6480892,3.93,485.0,13.04,5565.0,4.251
K02229.01,CONFIRMED,14.83340944,2.54,694.0,54.74,5570.0,4.471
K02232.01,CANDIDATE,101.1323475,3.87,380.0,4.91,5492.0,4.389
K02313.01,CONFIRMED,16.07673148,2.14,724.0,64.75,5957.0,4.498
K02314.01,CONFIRMED,18.87058705,2.67,701.0,56.97,6103.0,4.496
K02315.01,CANDIDATE,22.1334224,1.76,507.0,15.65,5165.0,4.633
K02316.01,CONFIRMED,17.1369408,2.05,775.0,85.15,6218.0,4.421
K00238.02,CONFIRMED,26.6951944,1.4,706.0,58.81,6086.0,4.274
K02083.01,CANDIDATE,7.72085047,2.53,1021.0,257.14,5887.0,4.29
K00222.01,CONFIRMED,6.312508525,2.0,575.0,25.94,4090.0,4.696
K02084.01,CANDIDATE,4.19577385,3.02,1047.0,283.78,5229.0,4.378
K02086.01,CONFIRMED,7.1329472,1.64,1102.0,349.21,5862.0,4.194
K02086.02,CONFIRMED,8.91901228,1.84,1023.0,258.92,5862.0,4.194
K02158.01,CANDIDATE,4.5620407,2.82,1533.0,1306.97,5343.0,3.764
K02159.01,CANDIDATE,7.5966998,1.32,964.0,204.34,5716.0,4.343
K02160.01,CONFIRMED,17.6700291,2.89,778.0,86.37,5795.0,4.265
K02162.01,CONFIRMED,108.593113,1.68,374.0,4.64,5678.0,4.409
K02236.01,CONFIRMED,19.9865916,4.22,720.0,63.67,5500.0,4.218
K02236.02,CONFIRMED,12.12580644,2.5,851.0,123.78,5500.0,4.218
K02237.01,CANDIDATE,76.421501,2.81,455.0,10.11,5561.0,4.263
K00232.05,CONFIRMED,56.2590881,2.22,543.0,20.49,6038.0,4.284
K02238.01,CONFIRMED,1.646801683,0.86,806.0,99.8,3810.0,4.753
K02317.01,CONFIRMED,3.78861833,1.23,1158.0,424.17,5560.0,4.379
